username, created_at, lng, lat, text
AidanHLovaglio, Sun Jun 07 20:53:00 +0000 2020, -104.693173, 38.705208, Left it kinda late, didn't they? 
semccane, Sun Jun 07 20:53:00 +0000 2020, -85.768241, 37.822244, @schau_tn @carraybb @KevinKtk789 https://t.co/DM6WF72ZWo 
coachsteve5, Sun Jun 07 20:53:00 +0000 2020, -85.604147, 38.383873, @Orlando_Larry52 Remember this band. Two of my former bosses are in the band.https://t.co/H8NSaFO0zb 
MaryG0401, Sun Jun 07 20:53:00 +0000 2020, -98.540651, 29.417501, @katzz77 It's been so nice, thank you🎂😊❤ 
doofan_n, Sun Jun 07 20:53:00 +0000 2020, -85.641142, 42.956412, Don't let Congress kill encryption! Sign our petition urging your lawmakers to reject the dangerous EARN IT Act and… https://t.co/lK0fsHLaUg 
blasianBronson, Sun Jun 07 20:53:00 +0000 2020, -119.782465, 36.786042, This mf nigga 😩😂 https://t.co/S2wWcQzUip 
mata1tx, Sun Jun 07 20:53:00 +0000 2020, -95.446486, 29.838495, i hateeeeeeeeeeeeee it here 
postsilence, Sun Jun 07 20:53:00 +0000 2020, -104.922093, 39.713563, @nath1as @noahtren The question of asemia is interesting here. https://t.co/cQxb1A4Yq9 
asimancas305, Sun Jun 07 20:53:01 +0000 2020, -80.321611, 25.912833, @raiza_simon Prayers 🙏🏻🙏🏻🙏🏻 
cisasid, Sun Jun 07 20:53:01 +0000 2020, -100.293591, 25.641718, Este es el presidente de México. Patetico, chiquito, miserable. 
hyang1, Sun Jun 07 20:53:01 +0000 2020, -80.631132, 35.401981, @jsolomonReports Wow now he speaks out 
ahmedammarjr, Sun Jun 07 20:53:01 +0000 2020, -73.948775, 40.655138, بطريقة تانية انا رآي اهم من رائيكم ف بلدكم 🇺🇸 
jvnebvg, Sun Jun 07 20:53:01 +0000 2020, -87.883226, 42.368780, 2 pump chump gang 
DWork561, Sun Jun 07 20:53:01 +0000 2020, -80.121529, 26.840806, 💯💯💯💯💯💯💯 
Chuck_Freeman, Sun Jun 07 20:53:00 +0000 2020, -79.484741, 34.754348, Canes Simpson 13U wins the USSSA Carolina Championship 14U Open. @YouthCanes @TheCanesBB https://t.co/S2qDl21pCl 
Typhoon_Tyler, Sun Jun 07 20:53:01 +0000 2020, -118.411907, 34.020789, I hope #Republicans who decide to #vote for @JoeBiden will still vote for him if/when @realDonaldTrump decides not… https://t.co/VTj3pgSZwF 
nycraigg, Sun Jun 07 20:53:01 +0000 2020, -91.263727, 30.360065, 😂😂 bruh . 
Chyliepepper, Sun Jun 07 20:53:01 +0000 2020, -95.743293, 30.130090, Same here. Facebook seething with MAGAots💩 
GarveyNYC, Sun Jun 07 20:53:01 +0000 2020, -122.330602, 47.614817, @PiraTechnics I cry every time I see both of their faces change as she makes the sign 
glennjroe, Sun Jun 07 20:53:01 +0000 2020, -93.262046, 44.970610, @JanetJackson Yass.. #Blacklivesmatter love you #Queen.... We making some changes!!!! 
winstonguyjr27, Sun Jun 07 20:53:01 +0000 2020, -83.804475, 27.698682, There's going to be stress in life, but it's your choice whether to let it affect you or not. 
Joyfulvink94, Sun Jun 07 20:53:01 +0000 2020, -83.804475, 27.698682, https://t.co/lhvJPCFApI 
DaveKreczko, Sun Jun 07 20:53:02 +0000 2020, -73.794489, 42.670987, @ChiefsFocus @gmfb You know it’s coming! David Carr will also make some ridiculous prediction. 
davidbenji_p, Sun Jun 07 20:53:02 +0000 2020, -97.103139, 33.030083, One Sweet Day Chucky’s Remix just hits so different 
kjoypohl, Sun Jun 07 20:53:01 +0000 2020, -158.029439, 21.316233, @JackPosobiec This is absolutely disgusting. The devil has taken over my church. My heart is breaking. We are in end times. 
Miguel_7Herben, Sun Jun 07 20:53:00 +0000 2020, -115.229180, 31.789670, @YolyGLS mmmmm !!!! Ya llovió 😂😂😂 
DariusNBurke, Sun Jun 07 20:53:02 +0000 2020, -72.524305, 41.776922, Fuck Donald Trump and his stupid birthday. Who gives a shit? 
johnkehe, Sun Jun 07 20:53:02 +0000 2020, -71.088712, 42.313670, @RichardHaass @realDonaldTrump Well, there was that lying us into neverending war with Iraq. But okay. 
BlondeFein, Sun Jun 07 20:53:02 +0000 2020, -122.435979, 37.770657, So relaxing to see the ocean my brother lives right by the Paffic Ocean 
maddie1flanagan, Sun Jun 07 20:53:02 +0000 2020, -119.025163, 35.346902, @CJNICKOLAS 😂😂😂😂😂😂 what did I say that was racist 
S_AndreaA1, Sun Jun 07 20:53:02 +0000 2020, -72.547632, 41.686789, “We cannot move into the future without considering the usefulness of racism. White Americans are not unaffected by… https://t.co/zaLmCsxnj1 
01kukuli, Sun Jun 07 20:53:02 +0000 2020, -76.624746, 39.133363, @rharbildob @DanielUrresti1 Sanción inmediata para los dueños de las Clínicas @DanielUrresti1 @JulianaOxenford @MartinVizcarraC 
rehabmd, Sun Jun 07 20:53:02 +0000 2020, -74.622797, 40.300939, @elizabhinton Great interview on “on the media” NPR thanks for the information and education 
DrSwilldog, Sun Jun 07 20:53:02 +0000 2020, -85.855172, 41.247669, @RadioMadison you're crazy!🤪 
JamalBloodhound, Sun Jun 07 20:53:02 +0000 2020, -73.130263, 41.416767, @BballMichael @JMGreene28 @NYTimesPR @nytimes It pissed off the centrists the paper cater to. 
_YoungReck, Sun Jun 07 20:53:02 +0000 2020, -122.868989, 42.343589, I’ve said it before and I’ll say it again... I’m so glad to be out my home town. That shit was a run down dead end. 
QTJEFFERSONN, Sun Jun 07 20:53:02 +0000 2020, -97.754724, 30.323346, Pls and females too 🙂 
_venabme, Sun Jun 07 20:53:03 +0000 2020, -80.846785, 35.209059, Law students love telling incoming students “don’t come to law school” but if they hate it so much why didn’t they… https://t.co/b4wG0iGhs2 
jaydillla, Sun Jun 07 20:53:03 +0000 2020, -117.881969, 34.087543, 😂😭😭 
GeorgiaPolitico, Sun Jun 07 20:53:03 +0000 2020, -83.587732, 34.125607, @timechols @TimBryantRadio So you're pro-solar now? @NewEnergyGuy and @WinWithRandolph and many other good choices… https://t.co/FC5mSgxBTI 
Jalen_Reeves_10, Sun Jun 07 20:53:03 +0000 2020, -85.069019, 33.580082, @Purduebball55 Well they do have play North Dakota State in week 1 
boujethornberry, Sun Jun 07 20:53:03 +0000 2020, -96.761753, 32.819858, @CreoleBabyBritt 😭 
pixlpa, Sun Jun 07 20:53:03 +0000 2020, -118.411907, 34.020789, @clppng yeah just grabbed and listening yesterday. Really good 
ChristosWalker_, Sun Jun 07 20:53:03 +0000 2020, -82.985772, 39.994684, A wrist watch 
AdrienneLA, Sun Jun 07 20:53:03 +0000 2020, -122.330602, 47.614817, Miss that Virgo man every day 
MrsTLLarkin, Sun Jun 07 20:53:03 +0000 2020, -71.683502, 42.036939, @CoachLoMindset And looks like Ava is helping https://t.co/hMGIFF0oXJ 
InWineWeLust, Sun Jun 07 20:53:03 +0000 2020, -116.652660, 32.059300, Thank you to all of our wonderful friends who joined us yesterday for an afternoon of camaraderie,  good conversati… https://t.co/IPivdAVw3E 
fredo3412, Sun Jun 07 20:53:03 +0000 2020, -120.386827, 36.759252, Damn I haven’t slep in like this in a koo ass min! Honestly feels bomb lol 
WC_Reed, Sun Jun 07 20:53:03 +0000 2020, -75.770041, 42.746617, @lovelyawarren @CityRochesterNY At every demonstration police are asked to take a knee in the smallest, non-threate… https://t.co/8WkE4xg8fD 
handmadekathy, Sun Jun 07 20:53:03 +0000 2020, -122.430277, 48.753353, @DougSt3v3ns @luciandipeso @Siubhan_H @SMcwoof @WendyOrent @vaccines34 @Chem2006 @LuttonCheryle @Takethatdoctors VI… https://t.co/Mh3H3fQhej 
dermos7, Sun Jun 07 20:53:03 +0000 2020, -115.498670, 32.678650, Just posted a photo @ Calexico, California https://t.co/FlT0U1P7Nc 
SarahJustice12, Sun Jun 07 20:53:03 +0000 2020, -104.922093, 39.713563, Lol. Crazy MF! What happened to his brilliant brain? 
jmpacific, Sun Jun 07 20:53:03 +0000 2020, -104.922093, 39.713563, @Persona49820853 @40AcresBuilt @Jonathan_Hudak 15 yr old asked me and I said Yes. She was excited. Then I said BTW… https://t.co/eOwRZvzSo1 
talkchickens, Sun Jun 07 20:53:04 +0000 2020, -81.507581, 41.398578, 😂😂😂😂😂😂😂😂 eyeball it like you do them other hoes 
laura376, Sun Jun 07 20:53:04 +0000 2020, -80.028042, 40.583877, @TashaIzzy18 @hobinist @awholeclownn My thoughts exactly...can you call yourself Army and not have love for everyone??? 
1dlegend, Sun Jun 07 20:53:04 +0000 2020, -83.173867, 32.678207, Should we still teach our kids cursive the correct way? 
slimplugga, Sun Jun 07 20:53:04 +0000 2020, -122.330602, 47.614817, THERE WILL BE NO PEACE UNTIL WE ABOLOISH THE POLICE... PERIOD 
oliviarmaxwell_, Sun Jun 07 20:53:04 +0000 2020, -80.876308, 40.078364, Sometimes you have bad luck! Just very happy griff is safe and ready to get it done in two weeks! https://t.co/4f2ZuTsMtz 
bbuck219bb, Sun Jun 07 20:53:04 +0000 2020, -119.306608, 37.269176, @KUSINews https://t.co/Ny6st8JElj 
cridge17, Sun Jun 07 20:53:04 +0000 2020, -123.458343, 48.464780, @Wingnut9793 @ThatEricAlper 👍 
OhhThatsJacob, Sun Jun 07 20:53:04 +0000 2020, -83.173867, 32.678207, @juliosvibe 👀👀👀 
GayleWATKINS14, Sun Jun 07 20:53:04 +0000 2020, -83.804475, 27.698682, After what we have seen this past week who could possibly believe Democrats will not attempt to rig the 2020 election?? 
robdaemon, Sun Jun 07 20:53:04 +0000 2020, -122.767912, 48.044768, @lisariendeau @PPFA PS: you’re awesome. ❤️ 
frank2jiggy, Sun Jun 07 20:53:04 +0000 2020, -89.963059, 29.947023, @ssmalice7k Man you got me weak dawg 😂😭 
Mace_Armstrong, Sun Jun 07 20:53:04 +0000 2020, -89.922029, 35.133521, @A_kamara6 Just gunna leave this.. https://t.co/GkzurVxzjt 
RobbyDriver1960, Sun Jun 07 20:53:04 +0000 2020, -123.123581, 49.257639, @davidfrum The Trumps are like the last days of Louis 16th on the eve of the French revolution. It's unbelievable. 
Mr_Westmoore, Sun Jun 07 20:53:04 +0000 2020, -98.540651, 29.417501, @ThatEricAlper 🗣The Last Dragon! https://t.co/rYdBU07tK6 
AakashGandhi1, Sun Jun 07 20:53:04 +0000 2020, -74.479832, 40.607873, “Rioting will never get the point across” 
KilluhhLexi, Sun Jun 07 20:53:04 +0000 2020, -117.319871, 34.057348, @robhimsis Girl, me too! 
EricCheatham9, Sun Jun 07 20:53:04 +0000 2020, -86.142922, 39.779562, @amurdock_ii 💯% 
rexx_red, Sun Jun 07 20:53:05 +0000 2020, -111.737566, 33.405755, Your favorite protein powder with vanilla oat milk and a few ice cubes blended in your NutriBullet. You’re welcome. 
Rainbird42true, Sun Jun 07 20:53:05 +0000 2020, -77.264340, 39.170112, @BuildSoil Beautiful 
cameronneeson1, Sun Jun 07 20:53:05 +0000 2020, -88.003555, 42.206258, Auta Magetta from Universe 6 and Roshi from Universe 7: RETIRED! @MikeMcFarlandVA @GregAyres @JustChrisSabat… https://t.co/59rnABGoIl 
bbq247, Sun Jun 07 20:53:05 +0000 2020, -114.310609, 34.491053, @miasant34014030 if your not a Trump fan you shouldn’t follow me 
dmjh_, Sun Jun 07 20:53:05 +0000 2020, -95.446486, 29.838495, Soon as we got that bitch we tinted it 😎 
BIG_E3131, Sun Jun 07 20:53:05 +0000 2020, -97.072100, 34.049600, Just posted a photo @ Lake Murray (Oklahoma) https://t.co/7BDRcQtNmP 
The_RadMan, Sun Jun 07 20:53:05 +0000 2020, -73.849441, 40.850347, @AngelBeingAngel @ThetruthIB My eating time is usually 11am to 6pm.    Bananas or grapes in the morning before a run don’t count 😆 
roysexton, Sun Jun 07 20:53:05 +0000 2020, -83.751503, 42.178922, @HissyFitJones https://t.co/5t4k762H2j 
DawnSte75350907, Sun Jun 07 20:53:05 +0000 2020, -114.031150, 46.879100, No one going to comment? 
Zac_Coffey1, Sun Jun 07 20:53:05 +0000 2020, -82.985772, 39.994684, Waiting for this dude to show up to our date and for real I thought he pulled up behind me and his license plate sa… https://t.co/Whohld3Lk2 
BrunaLab, Sun Jun 07 20:53:05 +0000 2020, -83.804475, 27.698682, Yes, at UF as well. 
preacherphotos, Sun Jun 07 20:53:05 +0000 2020, -79.272570, 43.629311, @DCisChillin I was prepared to be disappointed. @steveaustinBSR reminded me that we should never prejudge anyone. T… https://t.co/vUDIV5i3V1 
Coco_Tank_Girl, Sun Jun 07 20:53:06 +0000 2020, -156.674057, 20.898770, @realDonaldTrump @nytimes @TomCottonAR And now we’ll all walk out on you 
KToropin, Sun Jun 07 20:53:06 +0000 2020, -84.433106, 33.767195, @OB4CL @don_peasant @ArmyStrang As some who holds the enlisted version of this pin...It’s...well, it’s not the fir… https://t.co/YHYKvkvWaa 
eduroman811, Sun Jun 07 20:53:06 +0000 2020, -80.271087, 25.699448, @LiliramosLanus @elisamas1 Psicópata. 
pdiener70, Sun Jun 07 20:53:06 +0000 2020, -111.737566, 33.405755, Just more scheisse being displayed 
SkonieSkoop, Sun Jun 07 20:53:06 +0000 2020, -75.462057, 39.804581, The Skonie Skoop https://t.co/0Xf7qbjna8 
billybejeckian, Sun Jun 07 20:53:06 +0000 2020, -119.782465, 36.786042, @anasteezya_ 🥳🎉🛍 https://t.co/BIE1E3BRRH 
giselleeeeG, Sun Jun 07 20:53:06 +0000 2020, -97.168476, 26.114736, If I didn’t see my snap I wouldn’t remember we went on the boat last night, I hate it here 
LetoCarrion, Sun Jun 07 20:53:06 +0000 2020, -77.604684, 41.117936, @cidadaotriste @Hugorysdyk O hugo tá na idade q ver a dita dura é tudo q qer! 
tmj_pdx_transp, Sun Jun 07 20:53:06 +0000 2020, -122.676482, 45.523062, Looking to score a job at Columbia Distributing? You're in luck. Click the link in our bio for the job description… https://t.co/Vn87vem1ry 
feevo_, Sun Jun 07 20:53:06 +0000 2020, -114.602067, 35.158606, Loved That For You Sis😂🧡 Welcome To The Fam 😌 
tmj_ind_manuf, Sun Jun 07 20:53:06 +0000 2020, -86.118878, 39.637154, We're hiring in #Indianapolis, IN! Click the link in our bio to apply to this job and more: Seasonal Receiver/Stocker at Lowe's #SupplyChain 
edgarvlermamd, Sun Jun 07 20:53:06 +0000 2020, -87.817402, 41.829649, Potential mechanisms of the cardioprotective actions of SGLT2 inhibitors#ERAEDTA20 #ERAEDTA2020 #Nephpearls 👉🏼… https://t.co/jSurOUN6ln 
tmj_HON_secure, Sun Jun 07 20:53:06 +0000 2020, -158.013984, 21.316911, Can you recommend anyone for this job? Asset Protection CoordLP - https://t.co/XPAScquUti #security #EwaBeach, HI 
vibewithrichie, Sun Jun 07 20:53:06 +0000 2020, -118.018856, 33.975918, This how I be when I tell Britt that our coffee isn’t shakin... 
JessJurkovic, Sun Jun 07 20:53:06 +0000 2020, -73.968542, 40.780709, @66benedict @sophilestweets @project_37 @QuizOfRassilon @scenicrailway What energy is that? 😎 
ColinIsaacs_, Sun Jun 07 20:53:06 +0000 2020, -81.350435, 41.160251, “The Ends” All photos by @M_Petty33 https://t.co/dZiV0SqABX 
leannecasarez, Sun Jun 07 20:53:06 +0000 2020, -97.754724, 30.323346, So sore from yard work and hiking this weekend 😩 
tmj_usa_socsci, Sun Jun 07 20:53:06 +0000 2020, -93.291341, 45.233298, Don't be shy. Score a job like "Weekend Direct Care Staff" at REM by asking for referrals. It's a great way to get… https://t.co/g0HffRO1BY 
JayReaper76, Sun Jun 07 20:53:06 +0000 2020, -95.834958, 41.247487, @funkobabe good afternoon honey 
tmj_RIP_gensci, Sun Jun 07 20:53:06 +0000 2020, -71.412834, 41.823989, Want to work at Brown University? We're hiring in #Providence, RI! Click for details: https://t.co/5Y3KIvqkxj #Research 
tanoonieA, Sun Jun 07 20:53:06 +0000 2020, -90.011008, 29.982601, thank you, same to you💞 
RodNYC, Sun Jun 07 20:53:06 +0000 2020, -73.849441, 40.850347, Great read 👇🏽 
PageDouglas, Sun Jun 07 20:53:06 +0000 2020, -78.637277, 42.834952, Department of Justice: Police Accountability Act of 2020 - Sign the Petition! https://t.co/yZm6gY5MVm via @Change 
MommaRae12, Sun Jun 07 20:53:07 +0000 2020, -80.132962, 25.816966, Lmao so I extended my stay out here in Miami....life is goooooood. 
xY9Anx5ayabX4Z5, Sun Jun 07 20:53:07 +0000 2020, -77.604684, 41.117936, @realDonaldTrump @nytimes @TomCottonAR #BlackLivesMattters #COVID19 #BabyGate 
Soulracmusic, Sun Jun 07 20:53:07 +0000 2020, -83.804475, 27.698682, @MrChuckD #BenCarson is a modern day Sambo and a disgrace to the culture. He and #CandaceOwens are puppets for Trum… https://t.co/Os0O0ceTt2 
IsaacAndrewHal1, Sun Jun 07 20:53:07 +0000 2020, -92.131274, 34.751936, @NorbyToon What's that? 
mtn_carnet, Sun Jun 07 20:53:07 +0000 2020, -73.723025, 45.557830, @Aurelai Comment va le déconfinement. Profité des parcs et terrasses à ce jour ? 
nena_813, Sun Jun 07 20:53:07 +0000 2020, -72.757385, 41.500753, I really can’t take this anymore 
4everinamood, Sun Jun 07 20:53:07 +0000 2020, -118.411907, 34.020789, @ihav2laff @anthnyjsph @piggy_nugget LOL I NEVER SAID I WAS GOOD AT MAKE-UP LILY LEAVE ME ALONE CHILD!!! IT WAS JUS… https://t.co/OgsRbFneFR 
weloytty, Sun Jun 07 20:53:07 +0000 2020, -77.867019, 34.173113, https://t.co/v2170FmPpl 
hellovaleriemar, Sun Jun 07 20:53:07 +0000 2020, -98.314517, 29.514292, @@mam zzz  xx 
markwahlie, Sun Jun 07 20:53:07 +0000 2020, -83.308409, 41.946411, @cat45414 @YouTube They did last time 
___LaReine, Sun Jun 07 20:53:07 +0000 2020, -115.135165, 36.060964, @__ReinaV He did it again aint he 😂 
BashertIthiel, Sun Jun 07 20:53:07 +0000 2020, -98.258735, 29.584679, @mattgaetz @IvankaTrump Cool - buh-bye! Everything and everyone will be improved by both of you leaving. 
xenalovesmetal, Sun Jun 07 20:53:07 +0000 2020, -95.539852, 30.181252, I’m ok with this idea 
antonio_mateo_, Sun Jun 07 20:53:07 +0000 2020, -82.455800, 27.947300, Pride month be like...........#memepages #memepage #memes #meme #memesdaily #dankmemes #funnymemes… https://t.co/uV0sjlrTol 
peezybaby_, Sun Jun 07 20:53:07 +0000 2020, -121.910345, 38.016752, @Jidel_Storm @bidibamsel @DontWorryBoutB Champagne? U mean dusse 😂 
jaylaoliviaa, Sun Jun 07 20:53:07 +0000 2020, -97.753840, 31.079307, wtf 
gewestrup, Sun Jun 07 20:53:07 +0000 2020, -110.044783, 46.679800, @kenolin1 #LadyG 
fggtyanne, Sun Jun 07 20:53:07 +0000 2020, -118.156711, 33.809172, @cosmojunk lmaooo kim!! 😂 hell yeah you tell em 
mdkroner, Sun Jun 07 20:53:07 +0000 2020, -73.831187, 40.670879, @RealBrysonGray Google Tony Timba... 
RemingtonThomas, Sun Jun 07 20:53:08 +0000 2020, -90.751328, 29.626278, @RavensNation57 L 
KayceHenry22, Sun Jun 07 20:53:08 +0000 2020, -98.219125, 32.216310, Bruhhhhhh 
court_bradford_, Sun Jun 07 20:53:08 +0000 2020, -89.922029, 35.133521, @casey_mcmanus It’s so bad. All white everything please. 
jacquicollins_, Sun Jun 07 20:53:08 +0000 2020, -118.411907, 34.020789, here’s the tweet from earlier this week that is referenced in the article 
mauramooree, Sun Jun 07 20:53:08 +0000 2020, -92.436774, 38.304558, @haleygentry24 @madisonmooree Thank youuu!!💜💜 
MorganeOgerBC, Sun Jun 07 20:53:08 +0000 2020, -123.123581, 49.257639, All life is unique... 
jarguelles93, Sun Jun 07 20:53:08 +0000 2020, -88.301544, 39.684477, Not today karen! 
Chelly_T90, Sun Jun 07 20:53:08 +0000 2020, -83.963842, 35.982470, https://t.co/crLo0BtOYX 
AndreaKuszewski, Sun Jun 07 20:53:08 +0000 2020, -122.232934, 37.497293, @realDonaldTrump @nytimes @TomCottonAR How.... is that fake news? You are a lunatic. Get help FFS 
Luciaguevara20, Sun Jun 07 20:53:08 +0000 2020, -80.353332, 25.772288, @alexbar91 Siii primito son tarados! Pobrecitos jajaja en fin... no gastar el tiempo. Abrazos y saludos a mi tía🤗 
benitogm00, Sun Jun 07 20:53:08 +0000 2020, -100.366033, 25.650287, Los incomprendidos a veces sí están mal 
Unbeholden14, Sun Jun 07 20:53:08 +0000 2020, -97.754724, 30.323346, @BradMossEsq In the annals of dancing on pinheads, this may even top “define ‘is’”. 
ForesterRicardo, Sun Jun 07 20:53:08 +0000 2020, -98.520057, 33.926420, @h3h3productions https://t.co/hnWTOZD28b 
strategysteven, Sun Jun 07 20:53:08 +0000 2020, -79.759591, 43.724971, 1 🦆 eats 200 locusts a day? IMAGINE how many a 🇨🇦 Goose could eat? 🇨🇦 has millions of extra geese we’d be 😃 to part… https://t.co/xLSU9v44wU 
malinutt10, Sun Jun 07 20:53:08 +0000 2020, -118.411907, 34.020789, @american2084 https://t.co/kAObAwnqLQ 
jbrownphx, Sun Jun 07 20:53:09 +0000 2020, -111.738566, 33.295215, @seanhannity That's because they ar illiterate... 
DottiJenkins, Sun Jun 07 20:53:08 +0000 2020, -80.651287, 35.196751, No police?  Get your guns loaded! Plan to homeschool your kids. Send them to college with an armed guard. Dont go t… https://t.co/3ej4v5OxHN 
TiggerMurphy22, Sun Jun 07 20:53:09 +0000 2020, -121.092522, 35.562103, @maximaxoo @sousibrown @OmarSharif523 It certainly is! No Ronald I Reagan’s around to quietly dismantle it! 
ROBLESPOMPA, Sun Jun 07 20:53:09 +0000 2020, -111.001401, 31.192592, Hayyy me ofendiste así no me dicen eres un ofensivo que te escusas en tu profesión para ofender te exijo me pidas d… https://t.co/1OMQdAJ0eu 
JohnWoo24554923, Sun Jun 07 20:53:09 +0000 2020, -77.534999, 37.500290, People not helping because I'm not boss to get the job done why 
faylavie, Sun Jun 07 20:53:09 +0000 2020, -118.411907, 34.020789, no more surgeries for him. just irrelevance, please. 
mvlaks, Sun Jun 07 20:53:09 +0000 2020, -116.929102, 32.332876, Their looks for men in MBLAQ concert was a disaster LMAO 
KurtAMaus, Sun Jun 07 20:53:09 +0000 2020, -93.361321, 46.441861, https://t.co/nOG1X4Hv6OAt least I'm organized. 
commie_kermit, Sun Jun 07 20:53:09 +0000 2020, -122.228685, 37.791994, @nicky_sg777 omg what was it ..... 
GrannyGamer587, Sun Jun 07 20:53:09 +0000 2020, -90.321127, 32.336413, @suzydymna @realDonaldTrump @nytimes @TomCottonAR This is so true. Went would you bail out looters 
yakie415, Sun Jun 07 20:53:09 +0000 2020, -122.259116, 37.870788, 😐Yes, I was high. still did that though🤣🥳🎓 https://t.co/6FXSvhEGoY 
saulislit, Sun Jun 07 20:53:09 +0000 2020, -100.076888, 31.168893, PAIN 
CarlyRageJepsen, Sun Jun 07 20:53:09 +0000 2020, -97.552161, 35.482844, Look at God 
mandini210, Sun Jun 07 20:53:10 +0000 2020, -98.540651, 29.417501, #Vidor holding #BLM protests and Baytown out here doing this 🤬 
Mr__fantastic__, Sun Jun 07 20:53:10 +0000 2020, -88.025543, 43.067538, Right lmao imma take my talents elsewhere 
Wiserlemming, Sun Jun 07 20:53:10 +0000 2020, -114.584753, 32.668218, @DoYouEvenLif 51. 
EliphasWilliam, Sun Jun 07 20:53:10 +0000 2020, -76.435737, 39.300187, @IamElvisMvoi @LinniewaGC Sawaa 
Dretanaa, Sun Jun 07 20:53:10 +0000 2020, -74.184848, 40.734494, You look like a fairy. A mermaid 
_gorgeouslust, Sun Jun 07 20:53:10 +0000 2020, -95.057125, 29.665807, @lahcookieee Ik everybody was like “wtf wrong with them” 😂😂😂 
_CoreyJones, Sun Jun 07 20:53:10 +0000 2020, -116.902582, 34.243251, Headed to Los Angeles! Will call upon arrival! 
punkrocksellout, Sun Jun 07 20:53:10 +0000 2020, -117.197082, 33.688047, @GInvestor888 We know. 
SorcererSierra, Sun Jun 07 20:53:10 +0000 2020, -86.791549, 36.200008, "black lives matter, bitch!" 
445IN2020, Sun Jun 07 20:53:10 +0000 2020, -83.173867, 32.678207, @RandiPayne70 @RealMattCouch They wouldn’t care! 
kevindavis338, Sun Jun 07 20:53:10 +0000 2020, -88.342068, 41.981102, @KeithMalinak Thankfully is right. 
NeroWynn, Sun Jun 07 20:53:10 +0000 2020, -92.453089, 42.516156, @lmcgrew Yes for me specifically because it gives me psychosis... However I still advocate for it and think it's a… https://t.co/VRoHZbbCkp 
doitBIGden84, Sun Jun 07 20:53:10 +0000 2020, -85.141270, 41.075580, Just posted a photo @ Hampton Inn &amp; Suites Fort Wayne Downtown https://t.co/Alg1peSgYr 
CoachStackRVXC, Sun Jun 07 20:53:10 +0000 2020, -80.926628, 33.631140, I didn’t even know they had a home hotel budget for football in college . wow. What a waste . You really could save… https://t.co/DGN4B3lyWM 
sunherald, Sun Jun 07 20:53:11 +0000 2020, -89.069133, 30.426027, https://t.co/pWJIfJmgfE 
ArthurGoodfell3, Sun Jun 07 20:53:11 +0000 2020, -88.113245, 41.851740, @realDonaldTrump @nypost 109,000 dead Americans.   You’re pres.   Connect the dots.   You can’t spin, deny or distract from that 
Zankoku, Sun Jun 07 20:53:11 +0000 2020, -121.967821, 37.370990, I haven’t eaten yet today and now I am starting to regret being unable to for another 20-30 minutes. 
SerenitygardenT, Sun Jun 07 20:53:11 +0000 2020, -80.053750, 26.697760, Tasting some apple cinnamon tea red ale from @26brewing   Delicious thank you so much for including… https://t.co/6H5sc8HBqr 
realtonysmith, Sun Jun 07 20:53:11 +0000 2020, -77.017853, 39.008349, Well jeez, if defunding means “decreasing the rate of increase so that it’s still an (inflation-adjusted) increase… https://t.co/ZOXxnqMhEK 
RosySavoy, Sun Jun 07 20:53:11 +0000 2020, -76.295896, 36.763216, CLASSY WITCH BABY BASH CO EDPIN THE ___ ON THE ____. ECT.EVERY GIFT FOR THE HOUSEDAWILI WEDDINGSIKHMIDDLE EAS… https://t.co/w0FY7Ywu6O 
chilandlord, Sun Jun 07 20:53:11 +0000 2020, -87.732013, 41.833585, @chicagobars You excited about that A frame? Curious? 
RedPill_Crusade, Sun Jun 07 20:53:11 +0000 2020, -82.369663, 27.823076, @LooseTheSeal https://t.co/hFMjbP9XRV 
chestnut_daniel, Sun Jun 07 20:53:11 +0000 2020, -94.731341, 32.503280, @EMMYreincarnate @BarbWhalen10 @UROCKlive1 You might as well watch Fox Opinion shows since it's an echo chamber of… https://t.co/pFlJv3AeEW 
Anthony_who, Sun Jun 07 20:53:11 +0000 2020, -83.173867, 32.678207, @ChinkoMami You gon get wateva tatts you see on this mf 
DRLewisJr810, Sun Jun 07 20:53:11 +0000 2020, -81.959600, 26.517525, Love this. Well said. 
HOLLAGO24, Sun Jun 07 20:53:11 +0000 2020, -112.379447, 33.646654, @Too_MuchCamber There is alot here in Arizona. 
HopeMichelle75, Sun Jun 07 20:53:11 +0000 2020, -79.420865, 38.003376, @isabelptni Ahhh it was so wonderful to meet you. I look forward to continue to get to know each other❤️🙏 
BigBabyRoyal, Sun Jun 07 20:53:11 +0000 2020, -74.232784, 40.725694, Woww https://t.co/rSjsPxqiR4 
thezhane3, Sun Jun 07 20:53:11 +0000 2020, -72.545584, 42.113062, yea sorry 
Chxyv_, Sun Jun 07 20:53:11 +0000 2020, -81.705467, 41.495940, This ain’t it 
Givenchytt, Sun Jun 07 20:53:11 +0000 2020, -81.367773, 28.501678, ça ça me fait pas rire par contre 
tyquandraa, Sun Jun 07 20:53:11 +0000 2020, -90.042302, 32.607135, i really wanna wait to get my hair done tho, cause i want my hair fresh for my own birthday 🙄 
Casanij, Sun Jun 07 20:53:11 +0000 2020, -74.245455, 40.624274, @yes_tojess Well that’s the point we’re making when we say that . Has nothing to do with what you’re saying 
